                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            log_star_age                               luminosity                                star_mass                                   radius                               surface_h1                              surface_he4                            total_mass_h1                           total_mass_he4                       mass_semiconv_core                             he_core_mass                           he_core_radius                              c_core_mass                           center_entropy                        luminosity_ergs_s                        planet_radius_cgs                           planet_age_cgs                          planet_mass_cgs                            Hydrogen_Mass                                 He4_Mass                             Time_Step_dt                                     mdot                                     T(1)                                  xa(1,1)                                  xa(2,1)                                  xa(3,1)                                  xa(4,1)                                  xa(5,1)                                  xa(6,1)                                  xa(7,1)                                  xa(8,1)                                  xa(8,1)                      Temperature_of_base                         Pressure_of_Base                            photosphere_r                             tau10_radius                            tau100_radius                                 tau_base                                 r_10_bar                                r_100_bar                               r_1000_bar                            homopause_rad                                      f_r                             scale_height                                   R_kbar                                R_transit                                   Region                                      q_c                                    q_net                                escape_el                               right_side                            envelope_mass 
                 3.4771212547196630E+000                  1.3718535989672231E-007                  1.7316961592600039E-005                  4.5264510522314678E-002                  7.4000000000000066E-001                  2.3998000081629320E-001                  1.2814551578524023E-006                  4.1557244571278626E-007                  1.7316887959682987E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2511864337100951E+000                  5.2703871565122774E+026                  3.1503194033320575E+009                  9.4608000000000198E+010                  3.4446899999999994E+028                  2.5490705999999948E+027                  8.2665670901187492E+026                  9.4674449952000198E+010                  0.0000000000000000E+000                  1.3928369849639691E+003                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  6.0260489154551060E+003                  1.8042659161088791E+011                  3.1503194033320570E+009                  0.0000000000000000E+000                  3.0696391111123033E+009                  6.6666666666666663E-001                  2.8376638872739491E+009                  2.5463628097320271E+009                  2.2139413150674405E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1607977519852483E+008                  2.2140804093224363E+009                  5.3710810581071796E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 4.0447075432861030E+000                  1.8121033763218500E-007                  1.7316961592600039E-005                  4.6890979497055223E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  1.2814551578524023E-006                  4.1557244571278626E-007                  1.7266699009462590E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2511397394498207E+000                  6.9617387511532825E+026                  3.2635183910360498E+009                  3.4955389860930231E+011                  3.4446899999999994E+028                  2.5490705999999948E+027                  8.2665670901187492E+026                  6.4796594935826965E+010                  0.0000000000000000E+000                  1.4670785009755125E+003                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  6.0257239000847294E+003                  1.8039361790173245E+011                  3.2635183910360494E+009                  0.0000000000000000E+000                  3.1682685544346638E+009                  6.6666666666666663E-001                  2.9042965780954318E+009                  2.5419472339194260E+009                  2.2151490801774192E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4424473239642042E+008                  2.2167632223216810E+009                  5.7855594624909534E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 4.4686366115943752E+000                  1.8717447921822096E-007                  1.7316961592600039E-005                  4.7544976589242040E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  1.2814551578524023E-006                  4.1557244571278626E-007                  1.7265061817254652E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2510370448378749E+000                  7.1908691426056125E+026                  3.3090352806580687E+009                  9.2777618087336206E+011                  3.4446899999999994E+028                  2.5490705999999948E+027                  8.2665670901187492E+026                  1.6123466311071692E+011                  0.0000000000000000E+000                  1.4687964095981272E+003                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  6.0253013267241440E+003                  1.8036961630877197E+011                  3.3090352806580677E+009                  0.0000000000000000E+000                  3.2107973938198719E+009                  6.6666666666666663E-001                  2.9355025826044631E+009                  2.5536995000777278E+009                  2.2160961616803374E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5139962733526242E+008                  2.2189086384490509E+009                  5.8924922364833145E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 4.8753142619369001E+000                  1.9123716293679389E-007                  1.7316961592600039E-005                  4.8008158537281839E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  1.2814551578524023E-006                  4.1557244571278626E-007                  1.7261777863538755E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2507892901115243E+000                  7.3469493257057475E+026                  3.3412718178777418E+009                  2.3665782502766670E+012                  3.4446899999999994E+028                  2.5490705999999948E+027                  8.2665670901187492E+026                  4.0120343691165900E+011                  0.0000000000000000E+000                  1.4695616564438503E+003                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  6.0245192976611725E+003                  1.8035112026492087E+011                  3.3412718178777413E+009                  0.0000000000000000E+000                  3.2413613937117853E+009                  6.6666666666666663E-001                  2.9650944108339663E+009                  2.5599039865194755E+009                  2.2169858307021847E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5645556033996698E+008                  2.2210100751676798E+009                  5.9687163893630829E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 5.2754751349049256E+000                  1.9405352135956788E-007                  1.7316961592600039E-005                  4.8322231949343708E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  1.2814551578524023E-006                  4.1557244571278626E-007                  1.7251302283861467E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2502353613338970E+000                  7.4551481835918777E+026                  3.3631306992104244E+009                  5.9467782156142969E+012                  3.4446899999999994E+028                  2.5490705999999948E+027                  8.2665670901187492E+026                  9.9832253613601917E+011                  0.0000000000000000E+000                  1.4701415498601339E+003                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  6.0230017018622966E+003                  1.8034804785131427E+011                  3.3631306992104235E+009                  0.0000000000000000E+000                  3.2622786881407776E+009                  6.6666666666666663E-001                  2.9756353990593553E+009                  2.5721481287023864E+009                  2.2176124219950666E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5992477983128041E+008                  2.2226961744196224E+009                  6.0212970820416040E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 5.6730795380955836E+000                  1.9554478523856660E-007                  1.7316961592600039E-005                  4.8471835979414540E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  1.2814551578524023E-006                  4.1557244571278626E-007                  1.7236001435732537E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2490276944717804E+000                  7.5124395592952507E+026                  3.3735428404952936E+009                  1.4855461393363227E+013                  3.4446899999999994E+028                  2.5490705999999948E+027                  8.2665670901187492E+026                  2.4841459331179785E+012                  0.0000000000000000E+000                  1.4706830515617289E+003                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  6.0199405125277935E+003                  1.8038226180368976E+011                  3.3735428404952931E+009                  0.0000000000000000E+000                  3.2722194218099928E+009                  6.6666666666666663E-001                  2.9851374583371563E+009                  2.5719641921668015E+009                  2.2175130438064327E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6163314499729854E+008                  2.2231193071236739E+009                  6.0467364609154177E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 6.0696663598624578E+000                  1.9579079725874351E-007                  1.7316961592600039E-005                  4.8475794773764333E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  1.2814551578524023E-006                  4.1557244571278626E-007                  1.7228973969106970E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2462522651727381E+000                  7.5218908490864073E+026                  3.3738183646644516E+009                  3.7023115918219445E+013                  3.4446899999999994E+028                  2.5490705999999948E+027                  8.2665670901187492E+026                  6.1813500082961270E+012                  0.0000000000000000E+000                  1.4710853226237839E+003                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  6.0131173293998918E+003                  1.8049530371941864E+011                  3.3738183646644502E+009                  0.0000000000000000E+000                  3.2724567644537249E+009                  6.6666666666666663E-001                  2.9853078356364312E+009                  2.5717841921673083E+009                  2.2160469020785885E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6174745746887767E+008                  2.2213360254758396E+009                  6.0464137442077389E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 6.4658458044111375E+000                  1.9507331958751641E-007                  1.7316961592600039E-005                  4.8363665366134727E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  1.2814551578524023E-006                  4.1557244571278626E-007                  1.7227408450154697E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2395480246741197E+000                  7.4943267919132048E+026                  3.3660143821522460E+009                  9.2183334025509656E+013                  3.4446899999999994E+028                  2.5490705999999948E+027                  8.2665670901187492E+026                  1.5381176852643414E+013                  0.0000000000000000E+000                  1.4714385425034309E+003                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  5.9967477581105341E+003                  1.8078258758059006E+011                  3.3660143821522446E+009                  0.0000000000000000E+000                  3.2649563973174438E+009                  6.6666666666666663E-001                  2.9780177916542678E+009                  2.5724992671152072E+009                  2.2119951905976887E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6060043276517266E+008                  2.2158893266695728E+009                  6.0235650880208139E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 6.7781512503836430E+000                  1.9369678270184543E-007                  1.7316961592600039E-005                  4.8163919465415449E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  1.2814551578524023E-006                  4.1557244571278626E-007                  1.7226415414162305E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2280472997446541E+000                  7.4414429978394974E+026                  3.3521124669539847E+009                  1.8921600000000000E+014                  3.4446899999999994E+028                  2.5490705999999948E+027                  8.2665670901187492E+026                  2.9915838450142781E+013                  0.0000000000000000E+000                  1.4718784739758901E+003                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  5.9687499734393477E+003                  1.8127472034722726E+011                  3.3521124669539843E+009                  0.0000000000000000E+000                  3.2516033976027246E+009                  6.6666666666666663E-001                  2.9650773369930134E+009                  2.5625988367395086E+009                  2.2050758415517573E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5852940253626111E+008                  2.2066048944682250E+009                  5.9829349956437263E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
