                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            log_star_age                               luminosity                                star_mass                                   radius                               surface_h1                              surface_he4                            total_mass_h1                           total_mass_he4                       mass_semiconv_core                             he_core_mass                           he_core_radius                              c_core_mass                           center_entropy                        luminosity_ergs_s                        planet_radius_cgs                           planet_age_cgs                          planet_mass_cgs                            Hydrogen_Mass                                 He4_Mass                             Time_Step_dt                                     mdot                                     T(1)                                  xa(1,1)                                  xa(2,1)                                  xa(3,1)                                  xa(4,1)                                  xa(5,1)                                  xa(6,1)                                  xa(7,1)                                  xa(8,1)                                  xa(8,1)                      Temperature_of_base                         Pressure_of_Base                            photosphere_r                             tau10_radius                            tau100_radius                                 tau_base                                 r_10_bar                                r_100_bar                               r_1000_bar                            homopause_rad                                      f_r                             scale_height                                   R_kbar                                R_transit                                   Region                                      q_c                                    q_net                                escape_el                               right_side                            envelope_mass 
                 3.8716663221674410E+000                  3.1904929709499736E-011                  1.7316961592600039E-005                  2.2608378153951589E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  2.5629103157048019E-007                  8.3114489142557127E-008                  1.7316955750536678E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7109278289701102E+000                  1.2257235895795608E+023                  1.5734979027587235E+009                  2.3467829759999994E+011                  3.4446899999999994E+028                  5.0981411999999920E+026                  1.6533134180237518E+026                  6.5438979806822388E+010                  0.0000000000000000E+000                  2.4337838601620237E+002                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  3.9827933083448465E+003                  7.1277266180937698E+010                  1.5734979027587228E+009                  0.0000000000000000E+000                  1.5700985357126949E+009                  6.6666666666666663E-001                  1.5545857038842442E+009                  1.5063551033038723E+009                  1.4172848939534092E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.4299393390453234E+006                  1.4177862843349013E+009                  1.5513576715434806E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 4.4142826401308470E+000                  3.1888038549828450E-011                  1.7316961592600039E-005                  2.2607126308973310E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  2.5629103157048019E-007                  8.3114489142557127E-008                  1.7316955753106843E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7106265322085283E+000                  1.2250746650073093E+023                  1.5734107768519247E+009                  8.1863299908403174E+011                  3.4446899999999994E+028                  5.0981411999999920E+026                  1.6533134180237518E+026                  1.6283312223291226E+011                  0.0000000000000000E+000                  2.4335290459505151E+002                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  3.9822319146813966E+003                  7.1279958112210831E+010                  1.5734107768519244E+009                  0.0000000000000000E+000                  1.5700126426033103E+009                  6.6666666666666663E-001                  1.5545039576499498E+009                  1.5062853176841614E+009                  1.4172348751928663E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.4279127894114051E+006                  1.4177305391943312E+009                  1.5512728504251742E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 4.8575442108669051E+000                  3.1846074753714153E-011                  1.7316961592600039E-005                  2.2604016305673713E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  2.5629103157048019E-007                  8.3114489142557127E-008                  1.7316955759164213E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7098779195405243E+000                  1.2234624998881902E+023                  1.5731943268422794E+009                  2.2716991618807778E+012                  3.4446899999999994E+028                  5.0981411999999920E+026                  1.6533134180237518E+026                  4.0518091471460016E+011                  0.0000000000000000E+000                  2.4328953852392840E+002                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  3.9808367202505779E+003                  7.1286647731570511E+010                  1.5731943268422792E+009                  0.0000000000000000E+000                  1.5697992421502120E+009                  6.6666666666666663E-001                  1.5543008639383078E+009                  1.5061119348698220E+009                  1.4171106001510248E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.4228769631691482E+006                  1.4175920486185653E+009                  1.5510621090306437E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 5.2711164022271424E+000                  3.1741996212604850E-011                  1.7316961592600039E-005                  2.2596308210877259E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  2.5629103157048019E-007                  8.3114489142557127E-008                  1.7316955773203642E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7080220361733849E+000                  1.2194640104958531E+023                  1.5726578588606358E+009                  5.8873927560911748E+012                  3.4446899999999994E+028                  5.0981411999999920E+026                  1.6533134180237518E+026                  1.0082197737026335E+012                  0.0000000000000000E+000                  2.4313197446370779E+002                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  3.9773757383469660E+003                  7.1303239501868469E+010                  1.5726578588606355E+009                  0.0000000000000000E+000                  1.5692702556196089E+009                  6.6666666666666663E-001                  1.5537974546371408E+009                  1.5056821446704202E+009                  1.4168025220816598E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.4103832667366881E+006                  1.4172488041607215E+009                  1.5505396191501536E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 5.6739245926644832E+000                  3.1485061050636312E-011                  1.7316961592600039E-005                  2.2577316010218677E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  2.5629103157048019E-007                  8.3114489142557127E-008                  1.7316955801992784E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7034470237765751E+000                  1.2095930754433458E+023                  1.5713360396791995E+009                  1.4884395440436791E+013                  3.4446899999999994E+028                  5.0981411999999920E+026                  1.6533134180237518E+026                  2.5087734272997368E+012                  0.0000000000000000E+000                  2.4274049995120853E+002                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  3.9688297187477447E+003                  7.1344191875938385E+010                  1.5713360396791995E+009                  0.0000000000000000E+000                  1.5679664022904773E+009                  6.6666666666666663E-001                  1.5525568097487655E+009                  1.5046227751438727E+009                  1.4160430405307465E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.3795189000827745E+006                  1.4164030792375226E+009                  1.5492511255204115E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 6.0725739600416988E+000                  3.0857451084303294E-011                  1.7316961592600039E-005                  2.2531201199332836E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  2.5629103157048019E-007                  8.3114489142557127E-008                  1.7316955838993430E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.6923300834604049E+000                  1.1854815557567639E+023                  1.5681265410711670E+009                  3.7271817159947672E+013                  3.4446899999999994E+028                  5.0981411999999920E+026                  1.6533134180237518E+026                  6.2426310946184795E+012                  0.0000000000000000E+000                  2.4176871512886206E+002                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  3.9479691801538825E+003                  7.1444059266305206E+010                  1.5681265410711668E+009                  0.0000000000000000E+000                  1.5647977366575501E+009                  6.6666666666666663E-001                  1.5497822527153172E+009                  1.5027857378725441E+009                  1.4141964662510219E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.3040250303430669E+006                  1.4143494786659529E+009                  1.5461147582051020E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 6.4695777333098548E+000                  2.9356727676630555E-011                  1.7316961592600039E-005                  2.2423269239394028E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  2.5629103157048019E-007                  8.3114489142557127E-008                  1.7316955756254963E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.6662247750150367E+000                  1.1278267638807926E+023                  1.5606146925233462E+009                  9.2978886373040953E+013                  3.4446899999999994E+028                  5.0981411999999920E+026                  1.6533134180237518E+026                  1.5533663805361053E+013                  0.0000000000000000E+000                  2.3934794787498797E+002                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  3.8985162948294906E+003                  7.1680315548093643E+010                  1.5606146925233455E+009                  0.0000000000000000E+000                  1.5573654964115996E+009                  6.6666666666666663E-001                  1.5429471734851813E+009                  1.4967278017540748E+009                  1.4104867407422504E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.1232378191955425E+006                  1.4111113374201407E+009                  1.5402953643641071E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 6.8632800784083239E+000                  2.5974257857696747E-011                  1.7316961592600039E-005                  2.2195296498383182E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  2.5629103157048019E-007                  8.3114489142557127E-008                  1.7316954867680620E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.6083312812337187E+000                  9.9787903837699356E+022                  1.5447482456944728E+009                  2.3019012319183253E+014                  3.4446899999999994E+028                  5.0981411999999920E+026                  1.6533134180237518E+026                  3.7245961296631344E+013                  0.0000000000000000E+000                  2.3332301215246468E+002                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  3.7909278676815479E+003                  7.2192081836050049E+010                  1.5447482456944728E+009                  0.0000000000000000E+000                  1.5415951381608753E+009                  6.6666666666666663E-001                  1.5285777829917364E+009                  1.4849710494906316E+009                  1.4024336248971682E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.7145223351572081E+006                  1.4026626648123875E+009                  1.5260069934012587E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 7.0000000000000000E+000                  2.4099038843927731E-011                  1.7316961592600039E-005                  2.2077171831789550E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  2.5629103157048019E-007                  8.3114489142557127E-008                  1.7316953311593133E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.5763910095764819E+000                  9.2583687430601544E+022                  1.5365270051488893E+009                  3.1536000000000000E+014                  3.4446899999999994E+028                  5.0981411999999920E+026                  1.6533134180237518E+026                  7.2193174633425000E+011                  0.0000000000000000E+000                  2.2960454176612910E+002                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  3.7333643003034335E+003                  7.2464688771588959E+010                  1.5365270051488891E+009                  0.0000000000000000E+000                  1.5333958124026518E+009                  6.6666666666666663E-001                  1.5210601521024768E+009                  1.4787695576914713E+009                  1.3987624264165697E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4850216105121542E+006                  1.3994659133370154E+009                  1.5195425556081662E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
