                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            log_star_age                               luminosity                                star_mass                                   radius                               surface_h1                              surface_he4                            total_mass_h1                           total_mass_he4                       mass_semiconv_core                             he_core_mass                           he_core_radius                              c_core_mass                           center_entropy                        luminosity_ergs_s                        planet_radius_cgs                           planet_age_cgs                          planet_mass_cgs                            Hydrogen_Mass                                 He4_Mass                             Time_Step_dt                                     mdot                                     T(1)                                  xa(1,1)                                  xa(2,1)                                  xa(3,1)                                  xa(4,1)                                  xa(5,1)                                  xa(6,1)                                  xa(7,1)                                  xa(8,1)                                  xa(8,1)                      Temperature_of_base                         Pressure_of_Base                            photosphere_r                             tau10_radius                            tau100_radius                                 tau_base                                 r_10_bar                                r_100_bar                               r_1000_bar                            homopause_rad                                      f_r                             scale_height                                   R_kbar                                R_transit                                   Region                                      q_c                                    q_net                                escape_el                               right_side                            envelope_mass 
                 3.8716663221674410E+000                  4.9418130458157139E-011                  1.7316961592600039E-005                  3.4404368393154153E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  1.2814551578524029E-006                  4.1557244571278604E-007                  1.7316926743611039E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7487761283488350E+000                  1.8985457359414809E+023                  2.3944752314267435E+009                  2.3467829759999994E+011                  3.4446899999999994E+028                  2.5490705999999986E+027                  8.2665670901187520E+026                  6.5438979806822388E+010                  0.0000000000000000E+000                  2.2009848153370760E+002                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  4.8762729505623338E+003                  2.0026964040867154E+011                  2.3944752314267426E+009                  0.0000000000000000E+000                  2.3869994180616899E+009                  6.6666666666666663E-001                  2.3422580373466144E+009                  2.2323563070488167E+009                  2.0371343753269889E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9741418624330129E+007                  2.0380047889272475E+009                  2.3247978895389571E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 4.4142826401308470E+000                  4.9405186646844447E-011                  1.7316961592600039E-005                  3.4403426365186202E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  1.2814551578524029E-006                  4.1557244571278604E-007                  1.7316926731006843E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7486820995561789E+000                  1.8980484605984698E+023                  2.3944096681642299E+009                  8.1863299908403174E+011                  3.4446899999999994E+028                  2.5490705999999986E+027                  8.2665670901187520E+026                  1.6283312223291226E+011                  0.0000000000000000E+000                  2.2008708095947745E+002                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  4.8760719690420256E+003                  2.0027299186533704E+011                  2.3944096681642294E+009                  0.0000000000000000E+000                  2.3869340587170959E+009                  6.6666666666666663E-001                  2.3421957164394264E+009                  2.2323028809463429E+009                  2.0370958892874188E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9739316445621133E+007                  2.0379569766724782E+009                  2.3247190748249512E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 4.8575442108669051E+000                  4.9372994932975213E-011                  1.7316961592600039E-005                  3.4401083954474519E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  1.2814551578524029E-006                  4.1557244571278604E-007                  1.7316926699612082E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7484482459775474E+000                  1.8968117193350417E+023                  2.3942466410635185E+009                  2.2716991618807778E+012                  3.4446899999999994E+028                  2.5490705999999986E+027                  8.2665670901187520E+026                  4.0518091471460016E+011                  0.0000000000000000E+000                  2.2005871244369530E+002                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  4.8755721408843547E+003                  2.0028132654239017E+011                  2.3942466410635176E+009                  0.0000000000000000E+000                  2.3867715394461193E+009                  6.6666666666666663E-001                  2.3420407490548081E+009                  2.2321700305076447E+009                  2.0370001883437526E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9734088039597407E+007                  2.0378380923591132E+009                  2.3245230838381662E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 5.2711164022271424E+000                  4.9292994621917768E-011                  1.7316961592600039E-005                  3.4395265528148346E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  1.2814551578524029E-006                  4.1557244571278604E-007                  1.7316926621296818E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7478670869822466E+000                  1.8937382673848367E+023                  2.3938416902280693E+009                  5.8873927560911748E+012                  3.4446899999999994E+028                  2.5490705999999986E+027                  8.2665670901187520E+026                  1.0082197737026335E+012                  0.0000000000000000E+000                  2.1998812118417766E+002                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  4.8743301295305228E+003                  2.0030203607153723E+011                  2.3938416902280684E+009                  0.0000000000000000E+000                  2.3863678548563652E+009                  6.6666666666666663E-001                  2.3416558020679917E+009                  2.2318400175587025E+009                  2.0367624534680178E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9721093481556851E+007                  2.0375428134096026E+009                  2.3240361699887753E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 5.6739245926644832E+000                  4.9094565856035361E-011                  1.7316961592600039E-005                  3.4380850609879957E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  1.2814551578524029E-006                  4.1557244571278604E-007                  1.7316926425214661E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7464255754595337E+000                  1.8861150310571664E+023                  2.3928384407464256E+009                  1.4884395440436791E+013                  3.4446899999999994E+028                  2.5490705999999986E+027                  8.2665670901187520E+026                  2.5087734272997368E+012                  0.0000000000000000E+000                  2.1981246194404395E+002                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  4.8712502431171579E+003                  2.0035338382479053E+011                  2.3928384407464252E+009                  0.0000000000000000E+000                  2.3853677726529069E+009                  6.6666666666666663E-001                  2.3407020123745685E+009                  2.2310223044485435E+009                  2.0361733597089851E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9688853972598512E+007                  2.0368114156786952E+009                  2.3228293518927774E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 6.0725739600416988E+000                  4.8605020816772020E-011                  1.7316961592600039E-005                  3.4345370240913511E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  1.2814551578524029E-006                  4.1557244571278604E-007                  1.7316925929797396E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7428670067536922E+000                  1.8673076897387473E+023                  2.3903690780270987E+009                  3.7271817159947672E+013                  3.4446899999999994E+028                  2.5490705999999986E+027                  8.2665670901187520E+026                  6.2426310946184795E+012                  0.0000000000000000E+000                  2.1937566247366919E+002                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  4.8636520121016956E+003                  2.0048001976438245E+011                  2.3903690780270987E+009                  0.0000000000000000E+000                  2.3829064016251259E+009                  6.6666666666666663E-001                  2.3383537303709917E+009                  2.2290088422021694E+009                  2.0347226516701779E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9609244901648998E+007                  2.0350120094370546E+009                  2.3198561416462994E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 6.4695777333098548E+000                  4.7410666837591131E-011                  1.7316961592600039E-005                  3.4259430954723440E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  1.2814551578524029E-006                  4.1557244571278604E-007                  1.7316924650733373E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7341863751716353E+000                  1.8214229985665758E+023                  2.3843878755868425E+009                  9.2978886373040953E+013                  3.4446899999999994E+028                  2.5490705999999986E+027                  8.2665670901187520E+026                  1.5533663805361053E+013                  0.0000000000000000E+000                  2.1828867590491649E+002                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  4.8451456834086739E+003                  2.0078821066361475E+011                  2.3843878755868421E+009                  0.0000000000000000E+000                  2.3769458027400074E+009                  6.6666666666666663E-001                  2.3326623248118830E+009                  2.2258460539116559E+009                  2.0343369908158109E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9414674410558071E+007                  2.0355518988104486E+009                  2.3175748477136698E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 6.8659242613347651E+000                  4.4617714896098848E-011                  1.7316961592600039E-005                  3.4059249402973300E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  1.2814551578524029E-006                  4.1557244571278604E-007                  1.7316921259516635E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7136341192167155E+000                  1.7141233708783253E+023                  2.3704556399481359E+009                  2.3159590083736519E+014                  3.4446899999999994E+028                  2.5490705999999986E+027                  8.2665670901187520E+026                  3.8652726320156008E+013                  0.0000000000000000E+000                  2.1563117914751686E+002                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  4.8014802231876474E+003                  2.0151399788378235E+011                  2.3704556399481359E+009                  0.0000000000000000E+000                  2.3630712721352830E+009                  6.6666666666666663E-001                  2.3205296290052633E+009                  2.2158027755703692E+009                  2.0276356318021450E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8955051137688842E+007                  2.0290650914951696E+009                  2.3043509235943365E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 7.0000000000000000E+000                  4.3058995886091730E-011                  1.7316961592600039E-005                  3.3946694136659732E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  1.2814551578524029E-006                  4.1557244571278604E-007                  1.7316918938851969E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7018816630710729E+000                  1.6542405039518720E+023                  2.3626220185232449E+009                  3.1536000000000000E+014                  3.4446899999999994E+028                  2.5490705999999986E+027                  8.2665670901187520E+026                  3.7439661084796719E+013                  0.0000000000000000E+000                  2.1407674560388924E+002                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  4.7765961772146375E+003                  2.0192670527610150E+011                  2.3626220185232439E+009                  0.0000000000000000E+000                  2.3552786998653159E+009                  6.6666666666666663E-001                  2.3130469881376491E+009                  2.2093574388575783E+009                  2.0229659215377157E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8694286826778505E+007                  2.0232964444812543E+009                  2.2947419504570255E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
