                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            log_star_age                               luminosity                                star_mass                                   radius                               surface_h1                              surface_he4                            total_mass_h1                           total_mass_he4                       mass_semiconv_core                             he_core_mass                           he_core_radius                              c_core_mass                           center_entropy                        luminosity_ergs_s                        planet_radius_cgs                           planet_age_cgs                          planet_mass_cgs                            Hydrogen_Mass                                 He4_Mass                             Time_Step_dt                                     mdot                                     T(1)                                  xa(1,1)                                  xa(2,1)                                  xa(3,1)                                  xa(4,1)                                  xa(5,1)                                  xa(6,1)                                  xa(7,1)                                  xa(8,1)                                  xa(8,1)                      Temperature_of_base                         Pressure_of_Base                            photosphere_r                             tau10_radius                            tau100_radius                                 tau_base                                 r_10_bar                                r_100_bar                               r_1000_bar                            homopause_rad                                      f_r                             scale_height                                   R_kbar                                R_transit                                   Region                                      q_c                                    q_net                                escape_el                               right_side                            envelope_mass 
                 3.4771212547196630E+000                  8.7968230587156844E-008                  1.7316961592600039E-005                  3.5230205874414632E-002                  7.4000000000000066E-001                  2.3998000081629320E-001                  6.4072757892619955E-007                  2.0778622285639265E-007                  1.7316904740093284E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3168401108829002E+000                  3.3795634826973912E+026                  2.4519518684475102E+009                  9.4608000000000198E+010                  3.4446899999999994E+028                  1.2745352999999957E+027                  4.1332835450593677E+026                  9.4674449952000198E+010                  0.0000000000000000E+000                  1.4127851992374860E+003                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  5.7928447177960052E+003                  1.2216879649361972E+011                  2.4519518684475093E+009                  0.0000000000000000E+000                  2.4022997164310322E+009                  6.6666666666666663E-001                  2.2896379743707376E+009                  2.0753298826879246E+009                  1.8429574572460155E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3277890362746033E+008                  1.8432862205971069E+009                  3.7588954998140154E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 4.0733732073493378E+000                  1.0711862589702413E-007                  1.7316961592600039E-005                  3.5974502487761115E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  6.4072757892619955E-007                  2.0778622285639255E-007                  1.7299863277757308E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3167199571918653E+000                  4.1152833697118725E+026                  2.5037534241431990E+009                  3.7340472942642859E+011                  3.4446899999999994E+028                  1.2745352999999957E+027                  4.1332835450593677E+026                  7.7815276549392090E+010                  0.0000000000000000E+000                  1.4686594795327342E+003                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  5.7923909533135829E+003                  1.2215096139288469E+011                  2.5037534241431980E+009                  0.0000000000000000E+000                  2.4477685553545241E+009                  6.6666666666666663E-001                  2.3327944470211644E+009                  2.0780780650874009E+009                  1.8436188303815324E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4392162396823984E+008                  1.8448936272913003E+009                  3.9213850570268312E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 4.5296837974780848E+000                  1.0909277892283531E-007                  1.7316961592600039E-005                  3.6237355955149646E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  6.4072757892619966E-007                  2.0778622285639257E-007                  1.7295290233734201E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3164426066941353E+000                  4.1911263806574869E+026                  2.5220474997665062E+009                  1.0678011995798373E+012                  3.4446899999999994E+028                  1.2745352999999957E+027                  4.1332835450593677E+026                  1.9362930894338330E+011                  0.0000000000000000E+000                  1.4700192198384436E+003                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  5.7916143949441421E+003                  1.2214263206558833E+011                  2.5220474997665052E+009                  0.0000000000000000E+000                  2.4651770244894891E+009                  6.6666666666666663E-001                  2.3445476306277413E+009                  2.0870552815173721E+009                  1.8440300448600945E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4616718072075751E+008                  1.8459804238710771E+009                  3.9549566734740620E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 4.9476811360107238E+000                  1.1007780170240449E-007                  1.7316961592600039E-005                  3.6370783717466312E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  6.4072757892619966E-007                  2.0778622285639257E-007                  1.7289178522816694E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3158415836651791E+000                  4.2289689858029755E+026                  2.5313338051682215E+009                  2.7956818241919663E+012                  3.4446899999999994E+028                  1.2745352999999957E+027                  4.1332835450593677E+026                  4.8181168202999945E+011                  0.0000000000000000E+000                  1.4706213619387647E+003                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  5.7901139344091953E+003                  1.2214666802075221E+011                  2.5313338051682205E+009                  0.0000000000000000E+000                  2.4740659712138395E+009                  6.6666666666666663E-001                  2.3534750630956864E+009                  2.0880197496686177E+009                  1.8441675046026206E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4730561602476847E+008                  1.8465577476108942E+009                  3.9720059971059122E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 5.3521581414606372E+000                  1.1043876246489815E-007                  1.7316961592600039E-005                  3.6412442245841427E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  6.4072757892619966E-007                  2.0778622285639257E-007                  1.7283834917448356E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3145013839724982E+000                  4.2428363763764566E+026                  2.5342331554260726E+009                  7.0952017400268174E+012                  3.4446899999999994E+028                  1.2745352999999957E+027                  4.1332835450593677E+026                  1.1989016446288879E+012                  0.0000000000000000E+000                  1.4709832968321159E+003                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  5.7869284884848958E+003                  1.2217500827256593E+011                  2.5342331554260716E+009                  0.0000000000000000E+000                  2.4768331471656976E+009                  6.6666666666666663E-001                  2.3562518104524136E+009                  2.0898302442841425E+009                  1.8438115623450553E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4767950948588398E+008                  1.8462784558787112E+009                  3.9770992137731557E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 5.7514616863341113E+000                  1.1037245598957373E-007                  1.7316961592600039E-005                  3.6390316234226242E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  6.4072757892619966E-007                  2.0778622285639257E-007                  1.7282313081935985E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3113224762898499E+000                  4.2402890142074433E+026                  2.5326932292696791E+009                  1.7793783136996992E+013                  3.4446899999999994E+028                  1.2745352999999957E+027                  4.1332835450593677E+026                  2.9832509403629541E+012                  0.0000000000000000E+000                  1.4712095136750127E+003                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  5.7794774468191245E+003                  1.2225437575439098E+011                  2.5326932292696781E+009                  0.0000000000000000E+000                  2.4753452434355130E+009                  6.6666666666666663E-001                  2.3547413738343663E+009                  2.0885190168408883E+009                  1.8425508995586398E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4752281017331338E+008                  1.8446292950455747E+009                  3.9730572568589168E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 6.1487257699788831E+000                  1.0997356133144918E-007                  1.7316961592600039E-005                  3.6311187935032616E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  6.4072757892619966E-007                  2.0778622285639257E-007                  1.7281904838329290E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3035644463593767E+000                  4.2249642792316144E+026                  2.5271860579024000E+009                  4.4415277198705828E+013                  3.4446899999999994E+028                  1.2745352999999957E+027                  4.1332835450593677E+026                  7.4232829799239453E+012                  0.0000000000000000E+000                  1.4714791287815412E+003                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  5.7613398559547077E+003                  1.2245049063657082E+011                  2.5271860579024000E+009                  0.0000000000000000E+000                  2.4700466096526628E+009                  6.6666666666666663E-001                  2.3493839150522637E+009                  2.0889402455556939E+009                  1.8393932667835445E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4690900913017330E+008                  1.8404073339005988E+009                  3.9596428752211094E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 6.5451764973898312E+000                  1.0900975054733203E-007                  1.7316961592600039E-005                  3.6122689128585239E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  6.4072757892619966E-007                  2.0778622285639257E-007                  1.7281088164081090E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2849397733097074E+000                  4.1879365965274016E+026                  2.5140669179712763E+009                  1.1065807330233711E+014                  3.4446899999999994E+028                  1.2745352999999957E+027                  4.1332835450593677E+026                  1.8471503504604348E+013                  0.0000000000000000E+000                  1.4720703402786091E+003                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  5.7179230442042708E+003                  1.2291891249277864E+011                  2.5140669179712753E+009                  0.0000000000000000E+000                  2.4574371012941227E+009                  6.6666666666666663E-001                  2.3366301929254298E+009                  2.0784892314987690E+009                  1.8370765090886595E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4544645154928398E+008                  1.8410694323515358E+009                  3.9392591688638110E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                 6.7781512503836430E+000                  1.0791404744511087E-007                  1.7316961592600039E-005                  3.5914516114059346E-002                  7.4000000000000066E-001                  2.3998000081629317E-001                  6.4072757892619966E-007                  2.0778622285639257E-007                  1.7280138009694521E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2639980857742561E+000                  4.1458418747462690E+026                  2.4995784925063033E+009                  1.8921600000000000E+014                  3.4446899999999994E+028                  1.2745352999999957E+027                  4.1332835450593677E+026                  2.9848334285291344E+013                  0.0000000000000000E+000                  1.4726066200742609E+003                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184411E-002                  2.5128927550411633E-003                  9.5727879859565693E-004                  9.5727879859565693E-004                  5.6693058820681035E+003                  1.2344174295591570E+011                  2.4995784925063024E+009                  0.0000000000000000E+000                  2.4435918295980868E+009                  6.6666666666666663E-001                  2.3283448620342965E+009                  2.0669762011777389E+009                  1.8287317866864641E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4382764246594223E+008                  1.8302798676562939E+009                  3.9042715158206568E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
